TDB=[
{5,8,10,14,17,22,24,27,29,30,34,38,41,44,46,48},
{5,8,10,14,17,22,24,27,29,30,34,38,41,44,46,48},
{4,8,10,14,19,22,24,27,29,30,34,38,41,44,46,48},
{6,8,10,14,19,23,24,27,28,30,34,38,41,43,46,48},
{7,8,11,13,16,20,24,27,28,30,34,38,41,43,46,48},
{2,9,10,14,19,23,24,27,28,30,34,38,41,43,46,48},
{7,9,11,13,18,22,24,27,28,30,34,38,41,43,46,48},
{5,9,11,13,18,22,24,27,28,30,34,38,41,43,46,48},
{7,8,10,14,17,21,24,27,28,30,34,38,41,43,46,48},
{3,9,11,13,18,22,24,27,28,30,34,38,41,43,46,48},
{7,9,10,14,17,21,24,27,28,30,34,38,41,43,46,48},
{6,9,10,14,17,21,24,27,28,30,34,38,41,43,46,48},
{2,9,10,14,17,21,24,27,28,30,34,38,41,43,46,48},
{7,8,12,13,18,21,24,27,28,30,34,38,41,43,46,48},
{3,8,12,14,17,21,24,27,28,30,34,38,41,43,46,48},
{2,8,12,14,19,22,24,27,28,30,34,38,41,43,46,48},
{5,9,12,15,18,22,24,27,28,30,34,38,41,43,46,48},
{2,8,12,13,16,20,24,27,28,30,34,38,41,43,46,48},
{3,9,12,13,19,20,24,27,28,30,34,38,41,43,46,48},
{3,9,12,14,18,20,24,27,28,30,34,38,41,43,46,48},
{5,9,12,15,18,21,24,27,28,30,34,38,41,43,46,48},
{5,9,12,13,17,22,24,27,28,30,34,38,41,43,46,48},
{6,9,12,14,19,22,24,27,28,30,34,38,41,43,46,48},
{2,9,12,15,19,23,25,27,28,30,34,38,41,43,46,48},
{3,8,12,14,18,23,24,27,28,30,34,38,41,43,46,48},
{3,8,12,14,18,23,24,27,28,30,34,38,41,43,46,48},
{3,8,12,14,17,20,24,27,28,30,34,38,41,43,46,48},
{2,9,12,15,19,23,25,27,28,30,34,38,41,43,46,48},
{2,9,12,14,18,23,24,27,28,30,34,38,41,43,46,48},
{1,9,12,15,19,23,24,27,28,30,34,38,41,43,46,48},
{3,8,12,14,18,23,24,27,28,30,34,38,41,43,46,48},
{2,8,12,14,18,23,24,27,28,30,34,38,41,43,46,48},
{3,9,12,14,19,23,24,27,28,30,34,38,41,43,46,48},
{6,8,12,14,18,22,24,27,29,33,35,38,41,43,46,48},
{2,9,12,14,19,23,24,27,28,30,34,38,41,43,46,48},
{2,8,12,14,19,23,24,27,28,30,34,38,41,43,46,48},
{5,8,12,14,17,23,24,27,29,33,35,38,41,43,46,48},
{2,8,12,14,18,23,24,27,28,30,34,38,41,43,46,48},
{5,9,12,14,19,23,24,27,29,33,35,38,41,43,46,48},
{3,8,12,14,19,23,24,27,28,30,34,38,41,43,46,48},
{1,9,11,14,18,22,25,27,28,30,34,38,41,43,46,48},
{2,9,11,14,18,20,24,27,28,30,34,38,41,43,46,48},
{2,9,12,14,17,20,24,27,28,30,34,38,41,43,46,48},
{2,8,12,14,17,23,24,27,29,33,35,38,41,43,46,48},
{3,8,12,14,19,23,24,27,28,30,34,38,41,43,46,48},
{4,8,12,14,18,23,24,27,29,30,37,39,41,43,46,48},
{3,9,12,15,19,21,25,27,28,30,34,38,41,43,46,48},
{2,8,12,14,18,23,24,27,28,30,34,38,41,43,46,48},
{2,9,12,14,18,23,24,27,28,30,34,38,41,43,46,48},
{6,8,12,14,17,23,24,27,29,33,35,38,41,43,46,48},
{5,9,11,14,18,22,24,27,29,33,35,38,41,43,46,48},
{4,9,12,14,17,23,24,27,29,33,35,38,41,43,46,48},
{2,8,12,14,19,23,24,27,28,30,34,38,41,43,46,48},
{5,8,12,14,18,23,24,27,29,30,37,39,41,43,46,48},
{3,9,12,14,18,23,24,27,28,30,34,38,41,43,46,48},
{3,9,11,14,16,20,24,27,28,30,34,38,41,43,46,48},
{4,9,12,14,19,21,24,27,29,33,35,38,41,43,46,48},
{4,8,12,14,19,23,24,27,29,30,37,39,41,43,46,48},
{3,8,12,14,18,22,24,27,29,33,35,38,41,43,46,48},
{4,8,12,14,19,21,24,27,28,30,34,38,41,43,46,48},
{4,9,12,14,19,21,24,27,29,33,35,38,41,43,46,48},
{3,9,12,14,19,23,24,27,28,30,34,38,41,43,46,48},
{6,9,12,14,19,23,24,27,29,30,37,39,41,43,46,48},
{6,8,12,14,19,23,24,27,28,30,34,38,41,43,46,48},
{5,8,12,15,18,23,24,27,28,30,34,38,41,43,46,48},
{3,8,11,14,16,20,24,27,28,30,34,38,41,43,46,48},
{4,8,11,14,17,22,24,27,28,30,34,38,41,43,46,48},
{4,8,11,14,19,22,24,27,28,30,34,38,41,43,46,48},
{4,8,12,14,18,21,24,27,28,30,34,38,41,43,46,48},
{4,8,11,14,17,20,24,27,28,30,34,38,41,43,46,48},
{5,8,12,14,16,23,24,27,28,30,34,38,41,43,46,48},
{3,8,11,14,19,21,24,27,28,30,34,38,41,43,46,48},
{5,9,12,15,18,21,24,27,28,30,34,38,41,43,46,48},
{3,9,11,15,18,22,24,27,28,30,34,38,41,43,46,50},
{4,8,12,13,18,23,25,27,28,30,34,38,41,43,46,48},
{3,8,11,13,16,20,24,27,28,30,34,38,41,43,46,48},
{5,9,12,14,19,20,24,27,28,30,34,38,41,43,46,49},
{4,8,12,14,17,21,24,27,28,30,34,38,41,43,46,49},
{4,9,11,13,18,20,24,27,28,30,34,38,41,43,46,49},
{4,8,11,14,18,23,25,27,28,30,34,38,41,43,46,48},
{4,9,12,14,16,22,24,27,28,30,34,38,41,43,46,49},
{5,8,11,14,17,23,24,27,28,30,34,38,41,43,46,48},
{6,9,11,14,18,20,24,27,28,30,34,38,41,43,46,49},
{7,8,12,13,18,22,24,26,29,30,37,38,41,43,46,48},
{7,8,12,13,18,22,24,27,29,30,37,38,41,43,46,48},
{5,8,12,14,17,21,24,26,28,30,37,38,41,43,46,48},
{5,8,12,14,16,20,24,27,28,30,37,38,41,43,46,48},
{5,8,12,13,16,20,24,27,28,30,37,38,41,43,46,48},
{7,8,12,15,18,22,24,27,29,30,37,38,41,43,46,48},
{4,8,12,13,16,20,24,26,28,30,37,38,41,43,46,48},
{4,8,12,14,19,23,24,26,28,30,37,38,41,43,46,48},
{6,8,12,14,17,21,24,27,29,30,37,38,41,43,46,48},
{5,8,12,14,16,20,24,26,29,30,37,38,41,43,46,48},
{6,9,12,14,19,23,24,26,29,33,36,38,41,43,46,48},
{6,9,12,15,18,22,24,27,29,33,35,39,41,43,46,48},
{7,8,12,14,17,21,24,26,29,33,36,38,41,43,46,48},
{3,9,12,15,16,20,25,27,29,32,35,39,41,43,46,48},
{4,8,12,14,19,23,25,27,29,33,36,39,41,43,46,48},
{5,9,12,15,18,22,25,27,29,33,35,39,41,43,46,48},
{7,8,12,14,18,22,24,26,29,33,36,38,41,43,46,48},
{2,8,12,14,17,21,25,27,29,32,36,39,41,43,46,48},
{7,9,12,14,18,22,24,26,29,33,36,38,41,43,46,48},
{6,8,12,14,17,21,25,27,29,33,36,39,41,43,46,48},
{6,9,12,15,19,23,25,27,29,33,36,39,41,43,46,48},
{1,8,12,14,19,23,25,27,29,32,36,39,41,43,46,48},
{7,8,12,14,18,22,25,27,29,33,35,39,41,43,46,48},
{6,9,12,14,17,21,24,26,29,33,36,38,41,43,46,48},
{6,8,12,14,18,22,24,26,29,33,36,38,41,43,46,48},
{7,9,12,15,16,20,24,27,29,33,35,39,41,43,46,48},
{6,8,12,14,17,21,24,26,29,33,36,38,41,43,46,48},
{7,9,12,15,19,23,24,27,29,33,36,39,41,43,46,48},
{6,9,12,14,19,23,24,26,29,33,36,38,41,43,46,48},
{6,9,12,14,18,22,24,26,29,33,36,38,41,43,46,48},
{4,9,11,14,16,22,24,27,28,30,34,38,41,43,46,48},
{4,8,10,14,16,22,24,27,28,30,34,38,41,43,46,48},
{4,9,11,14,16,20,24,27,28,30,34,38,41,43,46,48},
{4,8,10,14,18,20,24,27,28,30,34,38,41,43,46,48},
{4,9,11,15,19,22,24,27,28,30,34,38,41,43,46,48},
{3,8,10,14,16,23,24,27,28,30,34,38,41,43,46,48},
{2,8,10,15,19,22,24,27,28,30,34,38,41,43,46,48},
{3,9,11,14,18,22,24,27,28,30,34,38,41,43,46,48},
{3,8,10,15,19,20,25,27,28,30,34,38,41,43,46,48},
{3,9,11,15,19,23,24,27,28,30,34,38,41,43,46,48},
{5,9,12,14,17,21,24,27,28,30,34,38,41,43,46,48},
{5,8,11,14,19,23,24,27,28,30,34,38,41,43,46,48},
{4,8,12,14,16,20,24,27,28,30,34,38,41,43,46,48},
{7,8,12,15,19,23,24,27,28,30,34,38,41,43,46,48},
{7,8,11,14,18,22,24,27,28,30,34,38,41,43,46,48},
{6,8,12,15,19,23,24,27,28,30,34,38,41,43,46,48},
{7,8,11,14,19,23,24,27,28,30,34,38,41,43,46,48},
{6,9,12,15,19,21,24,27,28,30,34,38,41,43,46,48},
{7,8,12,15,19,23,24,27,28,30,34,38,41,43,46,48},
{7,8,12,15,19,22,24,27,28,30,34,38,41,43,46,48},
{6,8,12,15,18,23,24,27,28,30,34,38,41,43,46,48},
{5,9,12,14,19,20,24,27,28,30,34,38,41,43,46,48},
{7,8,12,14,17,21,24,27,28,30,34,38,41,43,46,48},
{6,8,12,15,18,22,24,27,28,30,34,38,41,43,46,48},
{6,9,12,14,16,20,24,27,28,30,34,38,41,43,46,48},
{5,8,12,14,18,22,24,27,28,30,34,38,41,43,46,48},
{5,8,12,14,17,21,24,27,28,30,34,38,41,43,46,48},
{6,8,12,14,18,21,24,27,28,30,34,38,41,43,46,48},
{7,8,12,15,19,22,24,27,28,30,34,38,41,43,46,48},
{7,9,12,15,17,21,24,27,28,30,34,38,41,43,46,48},
{6,9,12,15,19,21,24,27,28,30,34,38,41,43,46,48},
{6,9,12,15,19,23,24,27,28,30,34,38,41,43,46,48},
{5,9,12,14,18,21,24,27,28,30,34,38,41,43,46,48},
{7,9,11,15,18,22,24,27,28,30,34,38,41,43,46,48},
{5,9,12,14,17,22,24,27,28,30,34,38,41,43,46,48},
{7,9,12,15,18,21,24,27,28,30,34,38,41,43,46,48},
{5,9,12,14,16,23,24,27,28,30,34,38,41,43,46,48},
{5,8,12,15,19,23,24,27,28,30,34,38,41,43,46,48},
{6,8,12,15,18,23,24,27,28,30,34,38,41,43,46,48},
{4,8,12,14,16,20,24,27,28,30,34,38,41,43,46,48},
{6,8,12,14,17,22,24,27,28,30,34,38,41,43,46,48},
{6,8,12,15,17,21,24,27,28,30,34,38,41,43,46,48},
{5,8,12,15,17,21,24,27,28,30,34,38,41,43,46,48},
{6,9,12,14,19,23,24,27,28,30,34,38,41,43,46,48},
{7,8,12,14,18,21,24,27,28,30,34,38,41,43,46,48},
{6,8,12,14,16,23,24,27,28,30,34,38,41,43,46,48},
{7,8,12,14,16,23,24,27,28,30,34,38,41,43,46,48},
{6,9,12,15,18,21,24,27,28,30,34,38,41,43,46,48},
{6,8,12,14,19,20,24,27,28,30,34,38,41,43,46,48},
{7,8,12,14,17,22,24,27,28,30,34,38,41,43,46,48},
{7,8,11,15,19,23,24,27,29,33,36,39,41,43,46,48},
{5,8,11,15,17,21,24,27,28,30,34,38,41,43,46,48},
{6,8,11,14,18,21,24,27,29,33,35,39,41,43,46,48},
{6,9,12,14,19,22,24,27,28,30,34,38,41,43,46,48},
{7,9,12,15,19,23,24,27,29,33,36,39,41,43,46,48},
{5,8,11,14,19,23,24,27,28,30,34,38,41,43,46,48},
{4,8,12,14,18,23,24,27,29,33,36,39,41,43,46,48},
{6,8,12,15,18,22,24,27,29,33,36,39,41,43,46,48},
{6,8,12,14,17,21,24,27,28,30,34,38,41,43,46,48},
{6,8,12,15,18,23,24,27,29,33,36,39,41,43,46,48},
{6,8,12,14,16,21,24,27,29,33,36,39,41,43,46,48},
{5,8,12,14,18,23,24,27,28,30,34,38,41,43,46,48},
{5,8,12,15,17,21,24,27,29,33,36,39,41,43,46,48},
{5,8,12,14,18,21,24,27,29,33,35,39,41,43,46,48},
{4,9,12,14,19,22,24,27,29,33,36,39,41,43,46,48},
{6,8,12,14,19,20,24,27,29,33,35,39,41,43,46,48},
{6,8,12,15,17,21,24,27,29,33,36,39,41,43,46,48},
{5,8,12,15,17,22,24,27,29,33,36,39,41,43,46,48},
{6,8,12,15,18,21,24,27,29,33,36,39,41,43,46,48},
{6,8,12,14,19,20,24,27,29,33,35,39,41,43,46,48},
{4,8,12,14,17,22,24,27,28,30,34,38,41,43,46,48},
{7,8,11,15,19,23,24,27,29,33,36,38,41,43,46,48},
{6,8,11,14,17,23,24,27,29,33,34,38,41,43,46,48},
{6,8,12,14,19,22,24,27,29,33,35,39,41,43,46,48},
{6,9,12,14,19,23,24,27,28,30,34,38,41,43,46,48},
{4,9,12,14,19,20,24,27,28,30,34,38,41,43,46,48},
{7,9,12,15,19,21,24,27,29,33,36,39,41,43,46,48},
{5,8,12,14,17,22,24,27,28,30,34,38,41,43,46,48},
{5,8,12,15,17,20,24,27,29,33,36,39,41,43,46,48},
{7,9,12,15,19,20,24,27,29,33,36,39,41,43,46,48},
{6,9,12,15,19,23,24,27,29,33,36,39,41,43,46,48},
{5,8,12,14,16,21,24,27,28,30,34,38,41,43,46,48},
{5,8,12,14,18,23,24,27,29,33,35,39,41,43,46,48},
{5,9,11,15,17,21,25,27,28,30,34,38,41,43,46,48},
{5,8,12,14,18,20,24,27,28,30,34,38,41,43,46,48},
{6,9,12,14,17,22,24,27,28,30,34,38,41,43,46,48},
{5,8,12,15,17,23,24,27,29,33,36,39,41,43,46,48},
{6,8,12,14,17,22,24,27,29,33,36,39,41,43,46,48},
{6,8,12,15,18,20,24,27,29,33,36,39,41,43,46,48},
{6,9,12,14,18,23,24,27,29,33,36,39,41,43,46,48},
{7,8,12,14,17,20,25,27,29,33,35,39,41,43,46,48},
{4,8,12,14,18,20,25,27,29,33,34,39,41,43,46,48},
{5,8,12,14,19,20,25,27,29,33,35,39,41,43,46,48},
{6,8,12,14,17,20,25,27,29,33,34,39,41,43,46,48},
{4,8,12,14,19,20,25,27,29,33,34,39,41,43,46,48},
{6,8,12,14,18,20,25,27,29,33,34,39,41,43,46,48},
{6,8,12,14,19,21,25,27,29,33,34,39,41,43,46,48},
{4,8,12,14,18,21,25,27,29,33,34,39,41,43,46,48},
{5,8,12,14,19,20,25,27,29,33,34,39,41,43,46,48},
{7,8,12,14,19,20,25,27,29,33,35,39,41,43,46,48},
{5,8,10,14,18,23,25,27,29,30,37,38,41,45,47,48},
{6,8,10,15,19,22,25,27,29,30,37,38,41,45,47,48},
{5,8,10,15,19,23,25,27,29,30,37,38,41,45,47,48},
{6,8,10,15,16,22,25,27,29,30,37,38,41,45,47,48},
{6,8,10,15,18,22,25,27,29,30,37,38,41,45,47,48},
{4,8,10,15,16,22,25,27,29,30,37,38,41,45,47,48},
{5,8,10,15,17,23,25,27,29,30,37,38,41,45,47,48},
{6,8,10,15,18,22,25,27,29,30,37,38,41,45,47,48},
{7,8,10,15,19,23,25,27,29,30,37,38,41,45,47,48},
{7,8,10,15,19,23,25,27,29,30,37,38,41,45,47,48},
{1,9,12,13,16,21,25,26,29,31,35,39,41,43,46,49},
{1,9,12,13,19,21,25,26,29,31,35,39,41,43,46,48},
{1,9,12,13,18,21,25,26,29,31,35,39,41,43,46,48},
{3,9,12,13,16,21,25,26,29,31,35,39,41,43,46,48},
{2,9,12,13,18,21,25,26,29,31,35,39,41,43,46,48},
{3,9,12,13,19,21,25,26,29,31,35,39,41,43,46,48},
{3,9,12,13,18,21,25,26,29,31,35,39,42,43,46,48},
{5,8,12,13,16,21,25,27,29,31,35,39,42,43,46,48},
{1,9,12,13,17,21,25,26,29,31,35,39,42,43,46,48},
{3,9,12,13,19,21,25,26,29,31,35,39,42,43,46,48},
{3,9,11,13,19,21,25,27,29,31,36,38,41,43,46,48},
{2,9,12,13,19,21,25,27,29,32,36,38,41,43,46,48},
{3,9,12,14,19,21,25,27,29,32,36,39,41,43,46,48},
{2,9,12,14,18,23,25,27,29,32,36,39,41,43,46,48},
{4,9,11,14,18,21,25,27,29,33,36,38,41,43,46,49},
{4,9,11,14,19,21,25,27,29,32,36,38,41,43,46,49},
{1,9,12,15,19,21,25,27,29,33,36,38,41,43,46,49},
{2,9,12,14,18,21,25,27,29,31,36,38,41,43,46,49},
{2,9,12,14,16,21,25,27,29,30,36,40,41,43,46,49},
{5,9,11,15,19,21,25,27,29,33,36,38,41,43,46,49},
{2,9,12,15,18,21,25,27,29,31,36,40,41,43,46,49},
{3,9,12,14,19,21,25,27,29,31,36,38,41,43,46,49},
{4,9,12,15,18,21,25,27,29,33,36,38,41,43,46,49},
{5,9,11,14,19,21,25,27,29,33,36,38,41,43,46,49},
{2,9,12,14,18,21,25,27,29,31,36,40,41,43,46,49},
{2,9,12,14,19,21,25,27,29,33,36,40,41,43,46,49},
{2,9,12,15,17,21,25,27,29,33,36,40,41,43,46,49},
{3,9,11,15,18,21,25,27,29,31,36,40,41,43,46,49},
{4,9,11,14,19,21,25,27,29,32,36,38,41,43,46,49},
{4,9,11,14,17,21,25,27,29,33,36,38,41,43,46,49},
{2,9,12,15,17,21,25,27,29,30,36,40,41,43,46,49},
{3,9,12,15,18,21,25,27,29,32,36,38,41,43,46,49},
{4,9,11,14,19,21,25,27,29,33,36,38,41,43,46,49},
{5,9,11,14,18,21,25,27,29,33,36,38,41,43,46,49},
{2,9,12,15,19,21,25,27,29,30,36,40,41,43,46,49},
{3,9,12,15,18,21,25,27,29,32,36,38,41,43,46,49},
{4,9,11,14,19,21,25,27,29,33,36,38,41,43,46,49},
{5,9,11,14,18,21,25,27,29,33,36,38,41,43,46,49},
{2,9,12,15,19,21,25,27,29,30,36,40,41,43,46,49},
{3,9,12,15,18,21,25,27,29,32,36,38,41,43,46,49},
{4,9,11,14,19,21,25,27,29,33,36,38,41,43,46,49},
{2,9,12,15,18,21,25,27,29,30,36,40,41,43,46,49},
{3,9,12,14,19,21,25,27,29,32,36,38,41,43,46,49},
{4,9,12,14,17,21,25,27,29,33,36,38,41,43,46,49},
{2,9,12,15,18,21,25,27,29,30,36,40,41,43,46,49},
{3,9,12,15,19,21,25,27,29,32,36,38,41,43,46,49},
{4,9,11,14,18,21,25,27,29,33,36,38,41,43,46,49},
{5,9,11,14,19,21,25,27,29,33,36,38,41,43,46,49},
{2,9,12,14,18,21,25,27,29,32,36,40,41,43,46,49},
{3,9,12,14,19,21,25,27,29,33,36,38,41,43,46,49},
{4,9,11,14,17,21,25,27,29,33,36,38,41,43,46,49},
{5,9,11,14,17,21,25,27,29,33,36,38,41,43,46,49},
{2,9,12,15,18,21,25,27,29,32,36,40,41,43,46,49},
{3,9,12,15,19,21,25,27,29,33,36,38,41,43,46,49},
{4,9,11,14,18,21,25,27,29,33,36,38,41,43,46,49},
{3,9,11,14,19,21,25,27,29,33,36,38,41,43,46,49},
{4,9,11,14,18,21,25,27,29,33,36,38,41,43,46,49},
{4,9,11,14,19,21,25,27,29,33,36,38,41,43,46,49},
{4,8,10,13,17,20,25,27,29,30,37,38,41,44,46,48},
{5,8,11,13,18,22,25,26,29,30,37,38,41,44,46,48},
{4,8,10,13,19,22,25,27,29,30,37,38,41,44,46,48},
{6,8,10,14,19,20,25,27,29,30,37,38,41,44,46,48},
{7,8,10,14,18,21,25,27,29,30,37,38,41,44,46,48},
{5,8,11,13,19,22,25,26,29,30,37,38,41,44,46,48},
{6,8,10,15,18,23,24,27,29,30,34,38,41,44,46,48},
{6,8,10,14,17,20,24,27,29,30,34,38,41,44,46,48},
{5,8,10,14,19,22,24,27,29,30,34,38,41,44,46,48},
{6,8,10,14,18,23,24,27,29,30,34,38,41,44,46,48},
{6,8,10,14,18,22,24,27,29,30,34,38,41,44,46,48},
{4,9,11,13,18,20,25,26,29,30,37,38,41,44,46,48},
{6,9,11,14,18,23,25,26,29,30,37,38,41,44,46,48},
{5,9,10,13,18,22,25,27,29,30,37,38,41,44,46,48},
{6,9,11,13,19,23,25,26,29,30,37,38,41,44,46,48},
{5,9,11,13,19,21,25,26,29,30,37,38,41,44,46,48},
{7,9,11,14,19,23,25,26,29,30,37,38,41,44,46,48},
{4,8,10,14,18,22,24,27,29,30,34,38,41,44,46,48},
{6,8,10,15,19,20,24,27,29,30,34,38,41,44,46,48},
{4,8,10,14,18,22,24,27,29,30,34,38,41,44,46,48},
{5,8,10,14,17,23,24,27,29,30,34,38,41,44,46,48},
{6,8,10,15,18,20,24,27,29,30,34,38,41,44,46,48},
{5,8,10,14,17,20,24,27,29,30,34,38,41,44,46,48},
{6,8,10,15,19,22,24,27,29,30,34,38,41,44,46,48},
{2,8,10,13,16,20,24,27,28,30,34,38,41,43,46,48},
{3,8,11,14,17,21,24,27,28,30,34,38,41,43,46,48},
{4,8,12,13,18,22,24,27,28,30,34,38,41,43,46,48},
{5,8,10,14,19,23,24,27,28,30,34,38,41,43,46,48},
{6,8,11,13,16,20,24,27,28,30,34,38,41,43,46,48},
{5,8,11,13,18,22,24,27,28,30,34,38,41,43,46,48},
{4,9,10,14,19,23,24,27,28,30,34,38,41,43,46,48},
{5,9,11,13,16,20,24,27,28,30,34,38,41,43,46,48},
{3,9,11,13,16,20,24,27,28,30,34,38,41,43,46,48},
{6,9,10,14,19,23,24,27,28,30,34,38,41,43,46,48},
{4,8,12,13,18,22,24,27,28,30,34,38,41,43,46,48},
{5,8,12,14,19,23,24,27,28,30,34,38,41,43,46,48},
{6,8,12,14,17,20,24,27,28,30,34,38,41,43,46,48},
{3,8,12,13,16,23,24,27,28,30,34,38,41,43,46,48},
{4,8,12,14,17,20,24,27,28,30,34,38,41,43,46,48},
{7,9,12,13,17,23,24,27,28,30,34,38,41,43,46,48},
{4,9,12,15,19,21,24,27,28,30,34,38,41,43,46,48},
{6,9,12,14,18,23,24,27,28,30,34,38,41,43,46,48},
{4,9,12,14,17,21,24,27,28,30,34,38,41,43,46,48},
