TDB=[
{2,4,6,8,9,11,13,16,20,22,24,25,27,29,31,33,36,38,40,42,44,46,47,50,51,55,57,59,61,62,64,66,68,71,73,75,77,79,80,82,85,87,89,91,94},
{2,4,6,8,9,11,13,16,19,22,24,26,28,29,31,33,36,38,39,41,43,45,47,50,51,55,57,59,61,63,65,66,68,71,73,75,77,79,81,83,84,88,90,91,95},
{2,4,6,8,10,11,13,16,18,22,24,26,28,29,31,33,36,37,39,41,43,45,47,50,51,55,56,58,60,62,64,66,69,71,73,75,77,79,81,82,85,88,90,91,95},
{2,4,5,7,9,11,13,15,19,22,24,25,27,29,31,33,36,38,39,41,43,45,47,50,52,55,57,59,61,62,64,66,68,71,73,75,77,78,80,82,85,87,89,91,94},
{2,4,6,8,9,11,13,15,19,22,24,25,27,29,31,33,36,38,40,42,44,46,48,50,52,55,57,59,61,63,65,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,10,12,14,15,17,22,24,26,28,30,32,33,36,38,39,41,43,45,47,50,52,54,56,58,60,62,64,66,68,71,73,75,77,79,81,82,86,87,89,91,94},
{2,3,5,7,9,11,13,16,18,22,24,26,28,30,32,33,36,38,40,42,43,45,47,50,52,55,57,59,61,63,65,66,68,71,73,75,77,78,80,82,84,87,89,91,94},
{1,3,5,7,9,11,13,16,18,21,23,25,27,29,31,33,35,37,39,41,43,45,47,50,51,54,56,58,60,62,64,66,69,71,73,75,77,79,80,82,85,87,89,91,95},
{2,4,6,8,10,12,14,15,17,22,24,26,28,30,31,33,36,38,40,41,43,45,47,50,52,55,57,59,60,62,64,66,68,71,73,75,77,79,80,82,84,88,90,91,94},
{2,4,6,8,10,11,13,16,18,22,23,25,27,29,31,33,36,38,40,41,43,45,47,49,52,55,57,59,61,62,64,66,69,71,73,75,77,78,80,82,84,88,90,91,95},
{2,4,6,8,10,12,13,16,19,22,24,26,28,30,31,33,36,38,40,42,44,46,48,50,52,55,57,59,61,62,64,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,10,11,13,16,18,22,24,26,28,30,31,33,36,38,40,41,43,45,47,50,52,55,57,59,61,63,64,66,68,71,73,74,76,78,80,82,85,87,89,91,95},
{2,3,5,7,9,11,13,16,19,22,24,26,28,29,31,33,36,38,40,41,43,45,47,50,52,55,57,59,61,63,65,67,69,71,72,74,76,78,80,82,84,87,89,91,94},
{1,3,5,7,9,11,13,16,18,22,24,26,28,30,31,33,36,38,39,41,43,45,47,50,52,55,57,59,61,63,65,67,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,3,5,7,9,11,13,16,18,22,24,25,27,29,31,33,35,37,39,41,43,45,47,50,51,54,56,58,60,62,64,66,69,71,73,75,77,79,81,82,85,87,89,91,95},
{2,4,6,8,9,11,13,16,18,22,24,26,28,30,32,33,36,38,40,42,44,46,47,50,51,54,56,58,60,62,64,66,69,71,73,74,76,78,80,82,85,88,89,91,93},
{2,4,6,7,9,11,13,16,18,22,24,26,28,29,31,33,36,38,40,42,44,46,48,50,52,55,56,58,60,62,64,66,69,71,73,75,76,78,80,82,85,88,89,91,95},
{2,4,6,8,10,11,13,16,19,22,24,26,28,30,32,33,36,38,40,42,43,45,47,49,52,55,57,58,60,62,64,66,69,71,73,75,76,78,80,82,85,87,89,91,94},
{2,4,6,8,10,12,13,15,18,22,24,26,28,30,32,33,36,38,39,41,43,45,47,50,51,54,56,58,60,62,64,66,68,71,73,75,76,78,80,82,85,88,90,92,95},
{1,3,5,7,9,11,13,16,17,22,24,26,28,30,31,33,36,37,39,41,43,45,47,50,52,55,57,59,61,63,65,67,69,71,73,75,77,78,80,82,84,87,89,91,95},
{2,4,6,8,10,12,14,15,20,22,24,26,28,30,32,34,36,38,40,42,44,46,47,50,52,55,57,59,61,63,64,66,68,71,72,74,76,78,80,82,84,88,90,91,94},
{2,4,6,8,10,11,13,16,19,22,24,26,28,30,32,33,36,38,39,41,43,45,47,49,52,55,57,59,61,62,64,66,68,71,73,75,77,78,80,82,84,87,89,91,94},
{2,4,6,8,10,11,13,15,18,22,24,26,28,29,31,33,36,38,40,42,44,46,48,50,51,55,57,59,61,63,65,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,9,11,13,16,19,22,23,25,27,29,31,33,36,38,40,41,43,45,47,50,51,55,57,59,61,63,64,66,68,71,73,75,77,79,81,82,85,88,89,91,95},
{2,4,5,7,9,11,13,16,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,50,52,55,56,58,60,62,64,66,68,71,73,74,76,78,80,82,84,87,89,91,94},
{2,4,5,7,9,11,13,16,18,22,24,26,28,30,32,33,36,38,40,42,43,45,47,50,51,55,56,58,60,62,64,66,68,71,73,75,77,79,81,82,85,87,89,91,95},
{2,4,6,8,10,12,13,15,19,22,24,26,28,30,31,33,36,38,40,42,44,46,48,49,51,55,57,59,61,62,64,66,68,71,73,74,76,78,80,82,84,88,89,91,94},
{2,4,6,7,9,11,13,16,19,22,24,26,28,29,31,33,36,37,39,41,43,45,47,49,51,55,57,59,60,62,64,66,68,71,73,75,76,78,80,82,86,87,89,91,94},
{1,3,5,7,9,11,13,15,20,21,23,25,27,29,31,33,36,37,39,41,43,45,47,50,52,55,57,59,61,63,65,66,68,70,72,74,76,78,80,82,84,88,89,91,94},
{2,4,6,8,10,12,13,16,18,22,24,25,27,29,31,33,35,37,39,41,43,45,47,50,52,55,57,58,60,62,64,66,68,71,72,74,76,78,80,82,84,87,89,91,95},
{2,3,5,7,9,11,13,16,18,22,23,25,27,29,31,33,36,38,40,42,44,46,47,50,51,55,57,59,61,62,64,66,68,70,72,74,76,78,80,82,84,88,89,91,94},
{2,3,5,7,9,11,13,16,20,22,24,26,28,29,31,33,36,38,39,41,43,45,47,50,51,55,57,59,61,63,65,67,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,10,11,13,16,18,22,24,26,28,29,31,33,36,38,40,42,43,45,47,50,52,55,57,58,60,62,64,66,69,71,73,75,77,78,80,82,84,88,89,91,95},
{2,4,6,7,9,11,13,16,18,22,24,26,27,29,31,33,36,38,40,42,44,45,47,50,51,54,56,58,60,62,64,66,69,71,73,75,77,79,81,82,85,88,89,91,95},
{2,4,5,7,9,11,13,16,19,22,24,26,28,30,31,33,36,38,40,41,43,45,47,50,52,55,57,59,61,63,64,66,68,71,73,74,76,78,80,82,85,88,89,91,95},
{1,3,5,7,9,11,13,16,18,21,23,25,27,29,31,33,35,37,39,41,43,45,47,50,51,55,57,59,61,62,64,66,68,70,72,74,76,78,80,82,84,87,89,91,95},
{2,4,6,7,9,11,13,16,19,22,24,26,27,29,31,33,36,38,40,42,44,45,47,50,51,55,57,59,60,62,64,66,68,71,73,74,76,78,80,82,86,88,89,91,94},
{2,4,5,7,9,11,13,16,17,22,24,26,27,29,31,33,36,38,39,41,43,45,47,50,51,55,56,58,60,62,64,66,69,71,73,75,77,78,80,82,84,88,89,91,94},
{2,4,5,7,9,11,13,15,18,22,24,26,28,29,31,33,36,38,40,42,44,46,48,50,52,55,57,58,60,62,64,66,69,71,73,75,76,78,80,82,85,87,89,91,95},
{2,3,5,7,9,11,13,15,19,22,24,26,28,30,32,33,35,37,39,41,43,45,47,50,51,55,57,59,61,62,64,66,69,71,73,75,77,78,80,82,86,87,89,91,94},
{2,4,6,8,9,11,13,16,18,22,24,26,27,29,31,33,36,38,39,41,43,45,47,50,51,55,56,58,60,62,64,66,69,71,73,75,77,79,81,82,85,88,90,92,95},
{2,4,6,7,9,11,13,15,19,22,24,26,28,30,31,33,36,38,40,42,44,46,47,49,52,55,57,59,61,63,65,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,7,9,11,13,16,18,22,24,25,27,29,31,33,35,37,39,41,43,45,47,50,52,54,56,58,60,62,64,66,68,71,73,75,77,78,80,82,85,88,89,91,95},
{2,4,6,8,10,11,13,16,18,22,24,26,28,30,32,33,36,38,40,42,44,46,47,50,51,55,57,58,60,62,64,66,69,71,73,75,77,79,81,82,85,88,90,91,95},
{2,4,6,8,10,11,13,16,19,22,24,26,28,30,31,33,35,37,39,41,43,45,47,50,51,55,57,59,61,62,64,66,68,71,73,75,77,79,81,83,85,87,89,91,94},
{2,4,6,7,9,11,13,16,19,22,24,26,28,30,32,33,36,38,40,41,43,45,47,50,51,55,57,59,61,63,64,66,68,71,73,75,77,78,80,82,84,87,89,91,95},
{2,4,6,8,10,11,13,16,18,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,51,55,57,58,60,62,64,66,69,71,73,75,77,79,81,83,86,87,89,91,95},
{2,3,5,7,9,11,13,16,19,22,24,26,28,30,32,33,36,38,40,41,43,45,47,50,52,55,57,59,60,62,64,66,68,71,73,75,77,79,81,83,85,87,89,91,94},
{2,4,6,8,10,12,13,15,19,22,24,26,28,30,32,34,36,38,40,42,44,45,47,50,52,55,57,59,60,62,64,66,68,71,73,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,10,12,14,16,18,22,24,26,27,29,31,33,36,38,40,42,43,45,47,49,52,55,57,59,61,63,64,66,68,71,72,74,76,78,80,82,85,88,90,91,95},
{2,4,6,8,10,12,13,16,18,22,24,25,27,29,31,33,36,38,40,42,44,45,47,50,52,54,56,58,60,62,64,66,69,71,73,75,77,79,80,82,85,88,90,91,95},
{2,4,6,8,10,12,13,16,18,21,23,25,27,29,31,33,36,38,40,42,43,45,47,50,51,55,57,59,61,62,64,66,68,71,73,74,76,78,80,82,84,88,90,91,93},
{2,3,5,7,9,11,13,16,18,21,23,25,27,29,31,33,36,37,39,41,43,45,47,50,51,55,57,59,61,63,65,67,68,70,72,74,76,78,80,82,84,88,89,91,94},
{2,4,6,8,10,12,13,15,19,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,51,55,57,59,60,62,64,66,68,71,73,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,10,11,13,16,18,22,24,26,27,29,31,33,36,38,40,42,44,45,47,50,51,55,57,58,60,62,64,66,69,71,73,75,77,79,81,82,85,88,89,91,95},
{2,4,5,7,9,11,13,15,19,22,24,26,28,30,31,33,36,38,40,42,44,46,48,50,51,55,57,58,60,62,64,66,68,71,73,75,77,78,80,82,84,88,89,91,94},
{2,4,5,7,9,11,13,16,20,22,24,26,28,29,31,33,36,38,40,42,43,45,47,50,51,55,57,59,61,63,65,67,68,71,72,74,76,78,80,82,85,87,89,91,94},
{2,4,6,8,9,11,13,16,18,22,24,26,28,30,32,33,36,38,40,42,44,45,47,50,51,54,56,58,60,62,64,66,69,71,73,74,76,78,80,82,84,87,89,91,95},
{2,3,5,7,9,11,13,16,18,21,23,25,27,29,31,33,36,37,39,41,43,45,47,50,51,55,57,59,60,62,64,66,69,71,73,75,77,79,81,83,85,87,89,91,94},
{2,4,6,7,9,11,13,15,18,22,24,26,28,29,31,33,36,38,40,42,44,45,47,50,51,55,57,58,60,62,64,66,68,71,72,74,76,78,80,82,85,87,89,91,94},
{1,3,5,7,9,11,13,16,19,22,24,26,28,30,31,33,36,38,40,42,44,46,48,50,51,55,57,59,61,63,65,67,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,10,12,14,16,19,22,24,26,28,30,32,34,36,38,40,42,44,45,47,49,51,55,57,59,60,62,64,66,69,71,73,75,77,78,80,82,85,87,89,91,95},
{2,4,5,7,9,11,13,16,20,22,24,25,27,29,31,33,36,38,40,42,44,46,48,50,52,55,57,59,61,63,65,66,68,71,72,74,76,78,80,82,84,87,89,91,94},
{2,3,5,7,9,11,13,16,19,22,24,26,28,30,31,33,36,38,40,41,43,45,47,50,51,55,57,59,61,63,65,67,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,3,5,7,9,11,13,16,19,22,24,26,28,30,31,33,36,38,40,42,43,45,47,50,51,55,57,59,61,62,64,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,7,9,11,13,15,18,22,24,26,28,30,31,33,36,38,40,41,43,45,47,50,51,55,57,59,61,62,64,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,5,7,9,11,13,15,19,22,24,26,28,29,31,33,36,38,40,42,43,45,47,50,51,55,57,59,60,62,64,66,68,71,73,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,10,12,14,16,18,22,24,25,27,29,31,33,36,38,40,42,44,46,47,50,51,55,57,59,60,62,64,66,68,71,72,74,76,78,80,82,85,87,89,91,94},
{2,4,6,8,10,12,13,15,18,22,24,26,28,30,32,34,35,37,39,41,43,45,47,50,51,55,57,59,60,62,64,66,68,71,73,75,77,79,81,83,86,88,90,92,95},
{2,4,6,8,10,12,13,16,19,22,24,26,28,29,31,33,36,38,40,41,43,45,47,50,52,55,57,59,60,62,64,66,68,71,73,75,77,79,80,82,85,88,90,92,95},
{2,3,5,7,9,11,13,15,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,50,52,55,57,59,61,63,65,67,68,71,73,74,76,78,80,82,85,87,89,91,94},
{2,4,6,8,10,12,13,15,19,22,24,26,28,30,31,33,36,38,40,42,43,45,47,50,51,55,57,59,61,63,65,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,5,7,9,11,13,16,18,22,24,26,27,29,31,33,36,38,40,42,43,45,47,50,52,55,57,59,61,63,64,66,69,70,72,74,76,78,80,82,84,88,89,91,95},
{2,4,6,8,10,11,13,16,18,21,23,25,27,29,31,33,36,38,40,41,43,45,47,50,51,55,57,58,60,62,64,66,69,71,73,75,76,78,80,82,85,88,89,91,95},
{2,4,6,8,10,11,13,15,18,22,24,26,28,30,32,33,36,38,40,42,44,45,47,50,51,55,57,59,61,62,64,66,68,71,73,75,77,79,81,82,85,88,90,91,95},
{2,4,5,7,9,11,13,16,20,22,24,26,28,30,31,33,36,37,39,41,43,45,47,50,52,55,57,59,61,62,64,66,68,71,73,74,76,78,80,82,84,88,89,91,94},
{2,4,5,7,9,11,13,16,18,22,24,25,27,29,31,33,36,38,39,41,43,45,47,50,51,55,57,59,61,63,65,67,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,3,5,7,9,11,13,16,18,22,23,25,27,29,31,33,36,38,40,42,44,45,47,50,51,55,57,59,61,63,65,67,68,70,72,74,76,78,80,82,84,87,89,91,94},
{1,3,5,7,9,11,13,16,17,22,23,25,27,29,31,33,35,37,39,41,43,45,47,50,51,55,57,59,61,63,65,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,9,11,13,15,18,22,24,26,27,29,31,33,36,38,40,42,44,46,47,50,51,55,57,59,61,62,64,66,68,70,72,74,76,78,80,82,84,88,89,91,94},
{2,4,6,8,10,12,14,15,19,21,23,25,27,29,31,33,36,38,40,42,44,45,47,49,51,55,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,88,89,91,94},
{2,4,5,7,9,11,13,16,19,22,24,25,27,29,31,33,35,37,39,41,43,45,47,50,52,55,57,58,60,62,64,66,68,71,73,75,77,79,80,82,85,88,90,92,95},
{2,4,6,7,9,11,13,16,20,21,23,25,27,29,31,33,36,38,40,42,44,46,48,50,52,55,57,59,61,62,64,66,68,70,72,74,76,78,80,82,84,87,89,91,95},
{2,4,6,8,10,11,13,16,18,22,24,26,28,30,31,33,35,37,39,41,43,45,47,50,52,55,57,59,61,63,64,66,69,70,72,74,76,78,80,82,84,88,89,91,95},
{2,4,6,8,9,11,13,16,19,22,24,26,27,29,31,33,36,38,40,41,43,45,47,50,51,55,57,59,60,62,64,66,68,71,72,74,76,78,80,82,85,88,89,91,95},
{2,4,6,8,10,11,13,16,18,22,24,25,27,29,31,33,36,38,40,42,44,45,47,50,52,55,57,58,60,62,64,66,69,71,73,75,77,79,81,83,85,88,89,91,95},
{1,3,5,7,9,11,13,16,18,22,23,25,27,29,31,33,36,38,39,41,43,45,47,50,52,55,57,58,60,62,64,66,68,71,73,75,76,78,80,82,85,87,89,91,95},
{2,4,6,8,10,11,13,15,18,22,24,26,28,30,32,33,36,38,40,42,44,46,48,50,51,55,57,59,60,62,64,66,69,71,73,75,76,78,80,82,85,87,89,91,95},
{2,4,6,8,9,11,13,16,18,22,24,26,27,29,31,33,36,38,40,42,43,45,47,49,51,55,57,58,60,62,64,66,69,71,73,75,76,78,80,82,85,88,89,91,94},
{2,4,5,7,9,11,13,16,17,22,23,25,27,29,31,33,35,37,39,41,43,45,47,50,51,55,57,59,61,63,65,67,68,70,72,74,76,78,80,82,85,87,89,91,93},
{2,3,5,7,9,11,13,15,18,22,24,26,28,29,31,33,36,38,40,42,44,46,48,49,51,55,57,58,60,62,64,66,69,71,73,75,77,79,81,83,85,87,89,91,95},
{2,4,6,8,10,12,13,15,19,22,24,26,28,29,31,33,36,38,40,42,44,45,47,50,52,54,56,58,60,62,64,66,68,71,73,75,76,78,80,82,85,88,89,91,95},
{1,3,5,7,9,11,13,16,20,22,24,26,28,30,31,33,36,37,39,41,43,45,47,50,52,55,56,58,60,62,64,66,68,70,72,74,76,78,80,82,85,87,89,91,93},
{2,4,6,8,9,11,13,16,19,22,24,26,28,30,31,33,36,37,39,41,43,45,47,49,51,55,57,59,61,63,64,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{1,3,5,7,9,11,13,15,18,22,24,26,28,30,31,33,35,37,39,41,43,45,47,50,52,55,57,59,61,63,65,67,68,71,73,75,77,78,80,82,84,87,89,91,94},
{2,4,6,8,10,12,13,16,18,22,24,26,28,29,31,33,36,38,40,42,44,46,48,49,51,55,56,58,60,62,64,66,69,71,73,75,77,79,80,82,84,88,90,92,95},
{2,4,6,8,10,12,13,16,18,22,24,26,28,30,31,33,36,38,40,42,43,45,47,50,51,55,56,58,60,62,64,66,68,71,73,75,77,79,81,82,85,88,89,91,95},
{2,4,5,7,9,11,13,16,18,22,24,26,28,29,31,33,36,38,40,42,43,45,47,49,51,55,57,59,60,62,64,66,69,70,72,74,76,78,80,82,84,88,90,91,95},
{2,4,6,8,10,12,13,15,18,22,24,26,28,30,32,33,36,38,40,42,44,46,48,50,51,55,57,59,61,62,64,66,68,71,73,75,77,79,81,83,85,88,90,92,95},
{2,4,5,7,9,11,13,16,19,21,23,25,27,29,31,33,36,38,39,41,43,45,47,50,52,55,57,58,60,62,64,66,69,71,73,75,76,78,80,82,85,87,89,91,94},
{2,4,6,7,9,11,13,16,18,22,24,26,28,30,31,33,36,38,39,41,43,45,47,50,52,54,56,58,60,62,64,66,69,71,73,75,77,79,81,83,86,87,89,91,95},
{2,4,6,8,10,12,13,16,17,22,24,26,28,30,31,33,36,38,40,42,44,46,47,49,51,55,57,59,61,63,65,66,68,71,73,75,77,78,80,82,85,88,89,91,94},
{2,3,5,7,9,11,13,15,20,22,24,26,28,29,31,33,36,38,40,41,43,45,47,50,51,55,57,59,61,63,65,67,68,71,73,74,76,78,80,82,85,87,89,91,94},
{2,4,6,8,9,11,13,15,18,22,24,26,28,30,32,34,36,38,40,42,44,46,47,49,51,55,56,58,60,62,64,66,69,71,73,75,77,79,81,83,86,88,90,91,95},
{2,4,6,7,9,11,13,16,18,21,23,25,27,29,31,33,36,38,40,41,43,45,47,50,52,55,56,58,60,62,64,66,69,71,73,75,77,79,81,82,85,88,89,91,95},
{2,3,5,7,9,11,13,16,20,22,24,25,27,29,31,33,36,38,39,41,43,45,47,50,52,55,57,59,61,63,65,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,10,12,13,15,18,22,24,26,27,29,31,33,36,37,39,41,43,45,47,50,52,55,57,59,61,63,64,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,7,9,11,13,16,19,22,24,25,27,29,31,33,36,38,40,42,44,45,47,50,51,55,57,59,60,62,64,66,68,71,72,74,76,78,80,82,85,87,89,91,95},
{2,4,5,7,9,11,13,16,19,21,23,25,27,29,31,33,36,38,39,41,43,45,47,50,52,55,57,59,61,62,64,66,69,70,72,74,76,78,80,82,84,88,89,91,95},
{1,3,5,7,9,11,13,16,20,22,24,26,28,29,31,33,36,37,39,41,43,45,47,50,51,55,57,59,61,63,65,67,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,5,7,9,11,13,16,18,22,24,26,28,30,31,33,36,38,40,42,44,45,47,50,51,55,57,59,61,63,65,67,69,70,72,74,76,78,80,82,84,87,89,91,94},
{2,3,5,7,9,11,13,15,19,22,24,25,27,29,31,33,36,38,39,41,43,45,47,50,52,55,57,59,61,63,64,66,68,71,72,74,76,78,80,82,85,87,89,91,94},
{2,4,6,7,9,11,13,15,20,22,24,26,28,30,31,33,36,38,40,42,43,45,47,50,51,55,57,59,61,63,64,66,68,71,73,75,77,78,80,82,85,87,89,91,94},
{2,4,6,8,10,12,14,16,18,22,24,26,28,30,32,33,35,37,39,41,43,45,47,50,52,55,56,58,60,62,64,66,69,71,73,75,77,79,81,82,86,87,89,91,95},
{2,4,6,8,10,12,13,16,20,22,24,25,27,29,31,33,36,38,40,42,44,46,47,50,51,54,56,58,60,62,64,66,68,71,73,75,77,78,80,82,85,88,89,91,95},
{1,3,5,7,9,11,13,16,18,22,24,25,27,29,31,33,36,37,39,41,43,45,47,50,52,55,56,58,60,62,64,66,69,71,73,75,77,78,80,82,85,87,89,91,95},
{2,4,5,7,9,11,13,16,19,22,24,26,27,29,31,33,36,38,40,42,43,45,47,49,51,55,57,59,61,63,64,66,68,71,73,75,77,79,81,82,85,87,89,91,94},
{2,4,6,8,10,11,13,16,20,22,24,26,28,30,31,33,36,38,39,41,43,45,47,50,52,55,57,59,61,63,64,66,69,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,10,11,13,16,17,22,24,26,28,30,32,34,36,38,40,42,44,46,47,50,51,55,57,59,61,62,64,66,68,71,72,74,76,78,80,82,85,87,89,91,95},
{2,4,5,7,9,11,13,16,20,22,24,26,27,29,31,33,36,37,39,41,43,45,47,49,52,55,57,59,61,63,65,67,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,10,12,13,16,19,22,24,26,27,29,31,33,36,38,40,42,44,46,48,50,52,55,56,58,60,62,64,66,69,71,73,75,77,79,80,82,85,87,89,91,95},
{2,4,6,8,9,11,13,16,19,21,23,25,27,29,31,33,36,38,40,41,43,45,47,50,51,55,57,59,61,62,64,66,69,71,73,74,76,78,80,82,85,87,89,91,95},
{2,3,5,7,9,11,13,16,19,21,23,25,27,29,31,33,36,38,40,42,43,45,47,50,52,55,57,59,60,62,64,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,9,11,13,16,18,22,24,26,28,30,32,34,36,38,40,42,44,46,47,49,51,55,56,58,60,62,64,66,68,71,73,75,76,78,80,82,85,88,90,92,95},
{1,3,5,7,9,11,13,16,19,22,23,25,27,29,31,33,36,38,40,42,43,45,47,50,52,55,57,59,61,63,65,67,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,3,5,7,9,11,13,16,20,22,24,26,27,29,31,33,36,38,40,42,44,46,48,50,51,55,57,59,61,63,65,66,68,70,72,74,76,78,80,82,84,87,89,91,94},
{2,4,6,8,10,11,13,15,19,21,23,25,27,29,31,33,36,38,40,42,44,46,48,50,52,55,57,59,61,62,64,66,68,70,72,74,76,78,80,82,84,88,89,91,94},
{2,4,5,7,9,11,13,16,17,22,24,26,28,30,32,34,36,38,40,42,44,46,47,49,52,55,57,59,61,63,65,67,68,71,73,75,76,78,80,82,85,87,89,91,95},
{1,3,5,7,9,11,13,15,18,21,23,25,27,29,31,33,36,38,40,42,44,45,47,50,51,55,56,58,60,62,64,66,68,71,73,74,76,78,80,82,85,87,89,91,94},
{2,4,6,8,10,12,14,15,19,22,23,25,27,29,31,33,36,38,40,42,44,46,48,50,51,55,57,59,61,62,64,66,68,71,73,75,77,78,80,82,85,87,89,91,95},
